ts,power12,power3,power4,temp1,temp2,temp3,temp4,temp5,temp_in,temp_out
2019-01-04 14:00:00+00:00,53.241060475,129.43518625,106.39476,1.817439375,2.7932327275,2.35031551,4.1639432575,3.37607133,43.686481225,78.91949355
2019-01-04 15:00:00+00:00,53.5054481,112.390978,106.316801,2.3958423175,2.9666457175,2.7684702275,3.8345706925,3.5542296775,43.73136875,77.52365595
2019-01-04 16:00:00+00:00,53.6684828,101.24397675,106.30148525,2.683094915,4.0929336825,3.4839343425,4.360389015,4.3861831,43.675318075,77.19441615
2019-01-04 17:00:00+00:00,53.521758775,88.81336895,104.46795375,2.7982770375,4.265518475,3.71867497,5.0735165,4.79864159,43.616946125,76.34292
2019-01-04 18:00:00+00:00,53.183713375,88.677451375,104.21896925,2.823051345,4.492847335,3.8281678325,4.901571525,5.0116411375,43.653570625,76.53670105
2019-01-04 19:00:00+00:00,53.791582775,85.00770975,103.2876225,3.1844590125,4.5197580775,4.64915577,5.0475190525,4.696025,43.43707085,76.1329325
2019-01-04 20:00:00+00:00,53.819965725,84.870283475,104.28059125,3.1327334975,4.638470555,4.2669231275,4.762158865,4.81616825,43.337478375,76.633037475
2019-01-04 21:00:00+00:00,53.807169125,84.36432,103.94062975,3.569276515,4.4721235625,4.523756665,4.6975717275,4.627843465,43.31411745,77.04614355
2019-01-04 22:00:00+00:00,53.3436133,84.894779,105.17786425,3.74216062,4.361373325,4.616721735,5.0387489025,4.4694466225,43.422269475,78.081995
2019-01-04 23:00:00+00:00,53.333509575,84.00890375,103.46176775,3.26546365,4.0553495925,4.2866393325,4.8884999075,4.18992081,43.65855675,78.422332775
2019-01-05 00:00:00+00:00,53.33033845,84.3666925,103.56194475,2.6952848425,3.79902208,3.9325333725,4.7083076,4.07036285,44.025291725,78.969003875
2019-01-05 01:00:00+00:00,53.764512625,82.64999,104.00783725,2.4458216725,3.2272385125,3.4247876875,4.1087226875,3.4326624275,44.203999525,78.2414186
2019-01-05 02:00:00+00:00,52.924792425,95.6744536,103.62252525,1.89669323,2.486603855,2.7593172075,3.4625430325,2.6744638925,44.26509025,78.819905475
2019-01-05 03:00:00+00:00,52.419282925,123.61389925,104.69964225,0.8776615535,1.64134561,1.3511846525,2.5748472825,1.6545220025,44.427037025,80.037535375
2019-01-05 04:00:00+00:00,53.296672775,129.2414395,105.363905,0.01021278125,1.01214302,0.46750951175,2.1338780825,1.26440987,44.661458925,80.513639675
2019-01-05 05:00:00+00:00,53.171477325,129.4598255,105.646219,-0.19604534275,0.94421602375,0.924678961,2.0898816975,1.34724952,44.962548275,80.4270785
2019-01-05 06:00:00+00:00,53.668566725,131.0174295,104.98201775,-0.57987079425,0.4302717265,-0.26147266875,1.541015715,0.52162572625,44.980634125,79.0746925
2019-01-05 07:00:00+00:00,53.2479175,153.3610305,104.10685525,-1.096754235,-0.112468143075,-0.8709710325,0.8730153075,-0.1003434913475,44.814582075,79.500735975
